"","username","my_watched_episodes","total_count","greater_than_eq_3_count","percentage","category"
"19315","haexs",2,1,0,0,1
"19316","Hafsakawaii",2,89,21,0.235955056179775,3
"19317","Haftepaff",2.5,10,5,0.5,5
"19318","Haganai",3,29,17,0.586206896551724,6
"19319","haganbmj",3,27,14,0.518518518518518,6
"19320","Hagane_no_neko",7.5,6,5,0.833333333333333,9
"19321","Haganeme",3,1,1,1,10
"19322","HaganeMiku",2,26,8,0.307692307692308,4
"19323","haganenoheichou",3,37,19,0.513513513513513,6
"19324","haganenokaizoku",4,3,3,1,10
"19325","haganey",3,14,9,0.642857142857143,7
"19326","Hagaren59",2,7,2,0.285714285714286,3
"19327","Hagaru",12,1,1,1,10
"19328","Hagen",2,2,1,0.5,5
"19329","haggeknot",2,5,2,0.4,4
"19330","haggenjm",4,2,2,1,10
"19331","Haggisn",2,3,1,0.333333333333333,4
"19332","hagi2233",13,1,1,1,10
"19333","Hagikaze",2.5,8,4,0.5,5
"19334","Hagimura",2,90,36,0.4,4
"19335","hagiym",2,9,2,0.222222222222222,3
"19336","hagonie",7.5,8,8,1,10
"19337","hagurumayu",3.5,8,4,0.5,5
"19338","HahaFreak",1,1,0,0,1
"19339","HAHAIMDEADLOL",2,4,2,0.5,5
"19340","hahardy",4.5,2,2,1,10
"19341","HAHI",4,1,1,1,10
"19342","haibane2000",2,14,6,0.428571428571429,5
"19343","haibanne",4,7,5,0.714285714285714,8
"19344","haibribear27",2,5,2,0.4,4
"19345","Haichi",2,1,0,0,1
"19346","Haideru",1,63,9,0.142857142857143,2
"19347","Haiduca",5,7,6,0.857142857142857,9
"19348","Haiiro87",1.5,4,0,0,1
"19349","Haiko",12,1,1,1,10
"19350","haikyiuu",4,9,7,0.777777777777778,8
"19351","Hail_Mary",2,101,18,0.178217821782178,2
"19352","hailacdc",1,29,5,0.172413793103448,2
"19353","Haileene",3,5,4,0.8,8
"19354","Hailing_Hails_x3",10,1,1,1,10
"19355","HaineChan",3,13,11,0.846153846153846,9
"19356","HaineChan1",1,1,0,0,1
"19357","Haineko14",6.5,2,2,1,10
"19358","Hainemakoru",3.5,2,2,1,10
"19359","HaineTajimiya",5,3,2,0.666666666666667,7
"19360","HairyPotter",8.5,2,2,1,10
"19361","Haise",3,5,3,0.6,6
"19362","haiseishoku",1,3,0,0,1
"19363","HaishaEvade",3,50,29,0.58,6
"19364","haisuT",1.5,2,0,0,1
"19365","Haitham_Q",6,1,1,1,10
"19366","haitonesia",5,1,1,1,10
"19367","Haizel",2,11,4,0.363636363636364,4
"19368","hajil",3.5,6,5,0.833333333333333,9
"19369","Hajim3",1,2,0,0,1
"19370","hajime",2,19,6,0.315789473684211,4
"19371","Hajimee800",3,44,29,0.659090909090909,7
"19372","hajimes",5,2,2,1,10
"19373","HajimeSaito",5,3,2,0.666666666666667,7
"19374","Hajimetan",8,6,6,1,10
"19375","Hajin",3,19,12,0.631578947368421,7
"19376","Hajinnie",5,3,3,1,10
"19377","Hajiowaty",9,1,1,1,10
"19378","hajirapes",6.5,2,2,1,10
"19379","Hajiwara",10,3,3,1,10
"19380","Hajnalka",7,1,1,1,10
"19381","Hakai",10,1,1,1,10
"19382","Hakan47",2,8,3,0.375,4
"19383","hakanaipaper",24,1,1,1,10
"19384","Hakase--",3,1,1,1,10
"19385","Hakaseb-sama",5,22,20,0.909090909090909,10
"19386","HakaseSensei",6,15,15,1,10
"19387","hakati",2,8,2,0.25,3
"19388","hakaze99",4,7,4,0.571428571428571,6
"19389","hake",7.5,2,2,1,10
"19390","hakemo",1,23,8,0.347826086956522,4
"19391","hakerx1",1,1,0,0,1
"19392","Hakey",2.5,6,3,0.5,5
"19393","HakiHawk",1,5,0,0,1
"19394","HaKiii",7,5,5,1,10
"19395","hakika",20,1,1,1,10
"19396","HakiMiMi",1.5,2,0,0,1
"19397","Hakita",6,21,20,0.952380952380952,10
"19398","Hakkit",4.5,2,2,1,10
"19399","Hakoo",6.5,2,2,1,10
"19400","Hakoo_1313",11.5,2,2,1,10
"19401","Haku",3,3,2,0.666666666666667,7
"19402","Hakubi_LipehH",5.5,2,2,1,10
"19403","HakuBlinx",2,19,9,0.473684210526316,5
"19404","hakudoshi_xxx",13,1,1,1,10
"19405","Hakuex",7,5,4,0.8,8
"19406","Hakuhun",1.5,22,6,0.272727272727273,3
"19407","Hakujou-san",3,34,18,0.529411764705882,6
"19408","Hakukone",5,15,14,0.933333333333333,10
"19409","hakumal",7,1,1,1,10
"19410","Hakumen1",1,1,0,0,1
"19411","HakunaMatata",2,14,5,0.357142857142857,4
"19412","HakuNami",3,8,5,0.625,7
"19413","Hakunorin",3,1,1,1,10
"19414","Hakuoro917",2,12,5,0.416666666666667,5
"19415","HAKURO4",1,7,2,0.285714285714286,3
"19416","HakuryuNoKou",1.5,26,9,0.346153846153846,4
"19417","hakuryuu",2.5,2,1,0.5,5
"19418","Hakuyou",2,3,1,0.333333333333333,4
"19419","hakuyu",13,13,13,1,10
"19420","hal02god",9,2,2,1,10
"19421","halcy",3,26,16,0.615384615384615,7
"19422","Haleyjune",3,3,2,0.666666666666667,7
"19423","Half_Bl00d",6,1,1,1,10
"19424","half-breed86",1,1,0,0,1
"19425","half-hanged",4,6,4,0.666666666666667,7
"19426","Half-Jack",7,1,1,1,10
"19427","Halfa",2,43,13,0.302325581395349,4
"19428","HalfAHikikomori",3,1,1,1,10
"19429","HalfAnOreo",1,45,9,0.2,2
"19430","HalfAwake",6,1,1,1,10
"19431","Halfblood",3,3,2,0.666666666666667,7
"19432","halfbreed123",2,2,1,0.5,5
"19433","HalfCat",4,4,4,1,10
"19434","HalfMetalPriest",3,3,2,0.666666666666667,7
"19435","halfpeach",3.5,2,1,0.5,5
"19436","Hali",3,8,6,0.75,8
"19437","haliaetus",6,54,47,0.87037037037037,9
"19438","Haliah",2,1,0,0,1
"19439","halibellule",2,1,0,0,1
"19440","HalibelTheEspada",1,1,0,0,1
"19441","halibonga",3,3,2,0.666666666666667,7
"19442","Halicone",2,19,9,0.473684210526316,5
"19443","Halidoc",2,7,3,0.428571428571429,5
"19444","Halisan",3,6,4,0.666666666666667,7
"19445","Halitous",1,1,0,0,1
"19446","hall_of_famer02",4,13,8,0.615384615384615,7
"19447","Hallbard",2,7,2,0.285714285714286,3
"19448","Hallconen",5.5,8,8,1,10
"19449","HallexPL",1,1,0,0,1
"19450","HallonTaton",3,2,2,1,10
"19451","HallowedRevenge",3.5,10,7,0.7,7
"19452","Halloween8182",1.5,4,0,0,1
"19453","HalloweeNx31",2,1,0,0,1
"19454","Hallowieners",6,20,17,0.85,9
"19455","HallowJuice",4,2,2,1,10
"19456","hallucinogen-san",3.5,4,2,0.5,5
"19457","Hally",3,5,3,0.6,6
"19458","hallyson",5,1,1,1,10
"19459","halo2016",1,1,0,0,1
"19460","Halofarm",2,5,2,0.4,4
"19461","halomademeapc",4,15,10,0.666666666666667,7
"19462","halonatje",4,6,5,0.833333333333333,9
"19463","HaloReach2",3,1,1,1,10
"19464","halostrike",4,1,1,1,10
"19465","haloxyz",10,3,3,1,10
"19466","HalRyder",4,38,27,0.710526315789474,8
"19467","Haltija",2,7,3,0.428571428571429,5
"19468","Halucigenia",3,3,2,0.666666666666667,7
"19469","Halvar_",3,5,4,0.8,8
"19470","Halvor",4,45,30,0.666666666666667,7
"19471","hamad_keshtkar",6,1,1,1,10
"19472","HaMaDa",5,2,2,1,10
"19473","hamadapunk",9,2,2,1,10
"19474","Haman",4,41,31,0.75609756097561,8
"19475","Hamano7",3.5,14,12,0.857142857142857,9
"19476","Hambelino",1,9,2,0.222222222222222,3
"19477","Hamchee",2,2,1,0.5,5
"19478","Hamdnnah",7.5,2,2,1,10
"19479","hamdo",3,1,1,1,10
"19480","Hamel",2,42,14,0.333333333333333,4
"19481","hamertajm",1,6,1,0.166666666666667,2
"19482","hamha109",3.5,2,2,1,10
"19483","HamHai",3.5,2,1,0.5,5
"19484","Hamhams",3.5,32,21,0.65625,7
"19485","hami91",3,41,23,0.560975609756098,6
"19486","Hamii",5,5,5,1,10
"19487","hamint",8,1,1,1,10
"19488","Hamizanz",5,42,30,0.714285714285714,8
"19489","hammerhammer",3,15,8,0.533333333333333,6
"19490","hammerklavier",3.5,4,2,0.5,5
"19491","hammeron247",7.5,2,2,1,10
"19492","HammerPL",3.5,6,4,0.666666666666667,7
"19493","Hamminaptu",3.5,10,8,0.8,8
"19494","hamo13",3.5,46,30,0.652173913043478,7
"19495","HamoNinja",5,3,3,1,10
"19496","hamoun",4,28,17,0.607142857142857,7
"19497","Hampe",2,11,5,0.454545454545455,5
"19498","Hampperjam",1,3,0,0,1
"19499","hamqa",7,3,2,0.666666666666667,7
"19500","hamsi",2,4,1,0.25,3
"19501","HamsterCute",3,3,2,0.666666666666667,7
"19502","HamsterQueen",3,13,7,0.538461538461538,6
"19503","hamsterx",3,29,16,0.551724137931034,6
"19504","hamuhamu",3,25,13,0.52,6
"19505","Hamunaptra",6,2,2,1,10
"19506","Hamurabis",2,2,1,0.5,5
"19507","hamzaabamboo",19,1,1,1,10
"19508","hamzachaudhry36",4,6,4,0.666666666666667,7
"19509","HamzaManai15",2,7,3,0.428571428571429,5
"19510","Hana_Chan",8,2,1,0.5,5
"19511","Hana_Haruky",5,5,3,0.6,6
"19512","hana197",1,4,0,0,1
"19513","Hanabi_Aero",5,1,1,1,10
"19514","Hanabi_chan",4,2,1,0.5,5
"19515","Hanabi33",2.5,2,1,0.5,5
"19516","Hanabih",1,31,4,0.129032258064516,2
"19517","HanabiHill",3.5,2,2,1,10
"19518","hanabii",1,48,18,0.375,4
"19519","hanabiii",2,17,8,0.470588235294118,5
"19520","Hanabishi",1,3,1,0.333333333333333,4
"19521","Hanachiyo",4,21,20,0.952380952380952,10
"19522","hanacore",4,22,18,0.818181818181818,9
"19523","Hanadaka-Tengu",8,7,5,0.714285714285714,8
"19524","Hanaji",3.5,6,4,0.666666666666667,7
"19525","Hanak0o",6,7,6,0.857142857142857,9
"19526","HanakaLu",4,5,4,0.8,8
"19527","hanakathy",5,2,2,1,10
"19528","Hanako_San1992",4,1,1,1,10
"19529","Hanako-chan",2,4,1,0.25,3
"19530","HanakoHeals",3,3,2,0.666666666666667,7
"19531","HanakoSenpai",4,3,2,0.666666666666667,7
"19532","hanalea",2,17,8,0.470588235294118,5
"19533","hanameguri",5,1,1,1,10
"19534","hanami1709",5.5,6,5,0.833333333333333,9
"19535","HanamiAiri",4,20,15,0.75,8
"19536","hanamik",2,9,3,0.333333333333333,4
"19537","Hanare",2,3,1,0.333333333333333,4
"19538","Hanariin",4,9,7,0.777777777777778,8
"19539","hanasaki-san",1,3,0,0,1
"19540","Hanashiro_",2,1,0,0,1
"19541","Hanashiteru",3,11,9,0.818181818181818,9
"19542","Hanastasia",4,2,2,1,10
"19543","Hanatarou90",1,1,0,0,1
"19544","hanavash",5,3,2,0.666666666666667,7
"19545","Hanayamakun",1,3,0,0,1
"19546","Handa-Sei",1,29,10,0.344827586206897,4
"19547","handsarebananas",4,7,4,0.571428571428571,6
"19548","Handsome_Fish",3,11,6,0.545454545454545,6
"19549","Handsome_Nick",2,3,1,0.333333333333333,4
"19550","handsomepcm",5,1,1,1,10
"19551","HandSonicvI",1.5,10,3,0.3,3
"19552","Hane1747",1,1,0,0,1
"19553","Hanekoma",2.5,14,7,0.5,5
"19554","HangedSeamaid",4,5,3,0.6,6
"19555","Hangmen",3.5,12,8,0.666666666666667,7
"19556","hangrace_xox",5.5,2,1,0.5,5
"19557","HanHam",1,2,0,0,1
"19558","hania_auuu",2,7,1,0.142857142857143,2
"19559","HaniflNurcholiss",4,1,1,1,10
"19560","hanime",3,1,1,1,10
"19561","Hanimir",2,3,1,0.333333333333333,4
"19562","Hanimori",4,13,11,0.846153846153846,9
"19563","HanisWang",4,1,1,1,10
"19564","Hanix",3,10,6,0.6,6
"19565","Hanjimono",13,3,3,1,10
"19566","Hanma_Orochi",5,1,1,1,10
"19567","hanman9000",6.5,2,2,1,10
"19568","hanna145fancy",3,5,3,0.6,6
"19569","hannab4343",12,1,1,1,10
"19570","HannahA",5,5,3,0.6,6
"19571","hannahbanana6995",2,18,7,0.388888888888889,4
"19572","HannahCarter",3,17,12,0.705882352941177,8
"19573","hannahcol",3,3,2,0.666666666666667,7
"19574","HannahPanda",2,4,1,0.25,3
"19575","Hannarin",5.5,2,2,1,10
"19576","hannechan",1,1,0,0,1
"19577","hannepyon",12,1,1,1,10
"19578","Hanners",3,18,13,0.722222222222222,8
"19579","Hannes",2,42,17,0.404761904761905,5
"19580","Hannf",2,10,4,0.4,4
"19581","hannibalka",2,8,3,0.375,4
"19582","Hanock",1,1,0,0,1
"19583","Hanohau",2,3,0,0,1
"19584","Hanon13",5,7,6,0.857142857142857,9
"19585","Hans_0819",4,31,21,0.67741935483871,7
"19586","hans_davis",14,1,1,1,10
"19587","Hans114",4,21,18,0.857142857142857,9
"19588","hanschl",4,10,9,0.9,9
"19589","Hanse_Oliver",5,32,28,0.875,9
"19590","HansReaver",6,19,17,0.894736842105263,9
"19591","Hanstopo",4,17,10,0.588235294117647,6
"19592","hansuchan",3,31,18,0.580645161290323,6
"19593","Hanus",5.5,8,7,0.875,9
"19594","hanutapark",1,4,1,0.25,3
"19595","hanxik",6,2,2,1,10
"19596","HanXin",7,11,11,1,10
"19597","hany0u",3,3,2,0.666666666666667,7
"19598","hanyou-chan",1,1,0,0,1
"19599","HanzoMittori",1,3,0,0,1
"19600","Hanzor",1,19,7,0.368421052631579,4
"19601","hanzup",1,1,0,0,1
"19602","hanzzzz89",2.5,6,3,0.5,5
"19603","Hao_Asakura",2,1,0,0,1
"19604","haoestrelalp",7.5,6,4,0.666666666666667,7
"19605","Haori",3.5,6,6,1,10
"19606","Haou",3,13,7,0.538461538461538,6
"19607","haou_airen",4,1,1,1,10
"19608","haphazardkid",7,1,1,1,10
"19609","HapiiCherry",9,1,1,1,10
"19610","HapKoMaH",4.5,2,1,0.5,5
"19611","Happi",2,7,3,0.428571428571429,5
"19612","happiehappie",3,45,26,0.577777777777778,6
"19613","happiek",6,2,2,1,10
"19614","Happy_Endo",3.5,20,11,0.55,6
"19615","Happy_Orange",4.5,4,4,1,10
"19616","happy0lady",7,5,5,1,10
"19617","happy94",2,3,1,0.333333333333333,4
"19618","HappyAye",1,5,0,0,1
"19619","HappyAyeSir",2.5,2,1,0.5,5
"19620","happyboytee",1,6,0,0,1
"19621","HappyChild101",2,16,7,0.4375,5
"19622","HappyGirl",2,23,5,0.217391304347826,3
"19623","HappyHang",1.5,4,1,0.25,3
"19624","happyhellhound",2,11,5,0.454545454545455,5
"19625","happykawaiibunny",3,9,5,0.555555555555556,6
"19626","HappyMN",3,34,20,0.588235294117647,6
"19627","happynu",3.5,56,34,0.607142857142857,7
"19628","HappyPersonita",5,5,4,0.8,8
"19629","HappySwede",4,3,2,0.666666666666667,7
"19630","happytoaster09",4,2,2,1,10
"19631","happytrisha108",3,30,19,0.633333333333333,7
"19632","HappyVader",2,1,0,0,1
"19633","Haptism93",7,3,2,0.666666666666667,7
"19634","hara_karikitty",5,1,1,1,10
"19635","Harag",3,13,7,0.538461538461538,6
"19636","harai",1,1,0,0,1
"19637","haraiJinsan",7,1,1,1,10
"19638","HarajuCuu",2,14,6,0.428571428571429,5
"19639","Harakthe",2,15,5,0.333333333333333,4
"19640","Harakun",2,6,0,0,1
"19641","harapeko-kun",2,3,1,0.333333333333333,4
"19642","Harararara",5,1,1,1,10
"19643","harb",2,5,0,0,1
"19644","harby123",1,1,0,0,1
"19645","hard2beat",1,65,19,0.292307692307692,3
"19646","HardAkito",3,23,15,0.652173913043478,7
"19647","HardBlast11",7,2,1,0.5,5
"19648","Harden_",9,2,2,1,10
"19649","HardFi",2.5,2,1,0.5,5
"19650","hardnyasha",2.5,2,1,0.5,5
"19651","hardrocker_251",2.5,4,2,0.5,5
"19652","hardsky",5,10,9,0.9,9
"19653","HardstyleZombie",3,1,1,1,10
"19654","Hardtimeszz",1.5,2,0,0,1
"19655","Hardzior",1,1,0,0,1
"19656","Hare",5,19,14,0.736842105263158,8
"19657","Harem-kun",5,13,9,0.692307692307692,7
"19658","HaremEater",2,30,14,0.466666666666667,5
"19659","HaremJutsu29",1,1,0,0,1
"19660","Hareml0v3r",3,3,2,0.666666666666667,7
"19661","Haremquest",2,26,10,0.384615384615385,4
"19662","Hareto-kun",3,5,3,0.6,6
"19663","Harha",6,1,1,1,10
"19664","Haridya",7.5,12,9,0.75,8
"19665","Harigan",3,44,28,0.636363636363636,7
"19666","Harii",2,16,7,0.4375,5
"19667","HariiKun",7,1,1,1,10
"19668","Harikiri_Maher",4,1,1,1,10
"19669","Harima_Kenji",9,1,1,1,10
"19670","Harima_Ray",2,7,3,0.428571428571429,5
"19671","harima-kun",3.5,2,1,0.5,5
"19672","Harima13",1.5,2,0,0,1
"19673","harima7",3,2,1,0.5,5
"19674","HarimaKenji666",4,1,1,1,10
"19675","harinemas",4,2,2,1,10
"19676","Hariruki",7,1,1,1,10
"19677","haris900",1,1,0,0,1
"19678","Harish123uzumaki",1,1,0,0,1
"19679","HarissonLA",1,1,0,0,1
"19680","HarisTheLegend",7,3,3,1,10
"19681","hariths213",6,5,4,0.8,8
"19682","HarkBack",1,14,3,0.214285714285714,3
"19683","harke",5.5,4,3,0.75,8
"19684","HARKI",4,2,2,1,10
"19685","Harkoz",4,26,22,0.846153846153846,9
"19686","Harlan87",3,2,1,0.5,5
"19687","HarleMAL",2,2,0,0,1
"19688","HarlequinFoxfire",3,5,3,0.6,6
"19689","Harley8",3,18,10,0.555555555555556,6
"19690","harleyquinn1925",3,12,8,0.666666666666667,7
"19691","HarleyQuinn3",4.5,2,2,1,10
"19692","Harmleikur",3,2,1,0.5,5
"19693","Harmless",4,21,14,0.666666666666667,7
"19694","harmoany",3,4,3,0.75,8
"19695","Harmonia",2,21,9,0.428571428571429,5
"19696","Harmony_",5,1,1,1,10
"19697","Harmonys",3.5,8,5,0.625,7
"19698","harnack",2,1,0,0,1
"19699","HaroldByron",1,1,0,0,1
"19700","Haroun_SMIDA",1.5,6,2,0.333333333333333,4
"19701","Harout",2,15,7,0.466666666666667,5
"19702","Harpflank",3.5,6,4,0.666666666666667,7
"19703","HarpieSuki",2,5,2,0.4,4
"19704","harpseal2",3,5,3,0.6,6
"19705","harri_long",8,4,3,0.75,8
"19706","harrichan",4,14,9,0.642857142857143,7
"19707","Harrikkomori",1,15,3,0.2,2
"19708","Harrlequin",4,4,3,0.75,8
"19709","HarryB",6.5,8,8,1,10
"19710","Harrycol",2,4,0,0,1
"19711","HarrysDog_My",11,3,3,1,10
"19712","HarryTram",2,4,1,0.25,3
"19713","Harsha018",3,24,18,0.75,8
"19714","harshrox3",3,107,56,0.523364485981308,6
"19715","Haru__",2,16,7,0.4375,5
"19716","Haru_nl",2,7,3,0.428571428571429,5
"19717","haru_sama",2,5,2,0.4,4
"19718","haru_sunye",3,1,1,1,10
"19719","Haru_Touko",1,3,1,0.333333333333333,4
"19720","haru-chan",1,1,0,0,1
"19721","haru-chan204",3,1,1,1,10
"19722","Haru-chin",2,28,13,0.464285714285714,5
"19723","Haru-CloudRider",3,1,1,1,10
"19724","Haru-nyan016",5,2,2,1,10
"19725","Haru69",5,9,6,0.666666666666667,7
"19726","Haruaki",3,8,5,0.625,7
"19727","Harubunny",6,31,23,0.741935483870968,8
"19728","Harudori",1.5,6,1,0.166666666666667,2
"19729","haruglory",3,6,4,0.666666666666667,7
"19730","HaruHaru",2,3,1,0.333333333333333,4
"19731","Haruhi_Lover",3,2,1,0.5,5
"19732","Haruhi_Suzimiya",2.5,2,1,0.5,5
"19733","Haruhi-ist",3,1,1,1,10
"19734","Haruhichi",4,2,2,1,10
"19735","haruhiism00",1,21,4,0.19047619047619,2
"19736","HaruhiLova",6,6,4,0.666666666666667,7
"19737","HaruhiSeijuro",2.5,2,1,0.5,5
"19738","Haruitsukii",1,1,0,0,1
"19739","Haruji_Sora",3,11,7,0.636363636363636,7
"19740","Harujion",1,7,1,0.142857142857143,2
"19741","Haruka_",2,3,1,0.333333333333333,4
"19742","Haruka_chan",18.5,2,2,1,10
"19743","haruka_nazu",2.5,12,6,0.5,5
"19744","Haruka_Suzumi",6,3,3,1,10
"19745","Haruka-chan95",6,21,14,0.666666666666667,7
"19746","Haruka-Kanata",10,1,1,1,10
"19747","Haruka-sama",1,1,0,0,1
"19748","Haruka2012",1,69,17,0.246376811594203,3
"19749","Haruka93",2,6,2,0.333333333333333,4
"19750","harukaizor",3,5,3,0.6,6
"19751","HarukaKat",1.5,6,2,0.333333333333333,4
"19752","HarukaMayumi",2,3,1,0.333333333333333,4
"19753","Harukasan",4,4,3,0.75,8
"19754","Harukawa",7,1,1,1,10
"19755","Haruki-",4,12,7,0.583333333333333,6
"19756","HarukiKMK",3,3,3,1,10
"19757","HaruKishima",2.5,24,12,0.5,5
"19758","Haruko-tan",5.5,2,1,0.5,5
"19759","Haruko3009",1,15,3,0.2,2
"19760","Haruky",1,1,0,0,1
"19761","Harulover",3,7,5,0.714285714285714,8
"19762","Haruma",1,3,1,0.333333333333333,4
"19763","harumambura",2,57,15,0.263157894736842,3
"19764","Harumi_Chan",6,8,7,0.875,9
"19765","harumichu",1,1,0,0,1
"19766","Harumika",1,1,0,0,1
"19767","HarumiNekoChan",5,9,7,0.777777777777778,8
"19768","Harumy",17,1,1,1,10
"19769","HarunaTsubasa",1,15,2,0.133333333333333,2
"19770","Haruno99",1,5,2,0.4,4
"19771","harunobus",4.5,6,6,1,10
"19772","HarunoSakura",1,3,1,0.333333333333333,4
"19773","HarunoShiro",6,1,1,1,10
"19774","Harupoppo",1.5,12,3,0.25,3
"19775","HaruPota",1.5,8,2,0.25,3
"19776","Harure",2,9,3,0.333333333333333,4
"19777","Harusanime",7,2,2,1,10
"19778","Harusou",3,1,1,1,10
"19779","HaruSuzu",7,1,1,1,10
"19780","Haruuhi",4,1,1,1,10
"19781","Haruuuhi",4,1,1,1,10
"19782","haruyoshidakun",1,1,0,0,1
"19783","Harvester",6,1,1,1,10
"19784","Haryono",7,1,1,1,10
"19785","Harzon",1.5,2,0,0,1
"19786","Has_killed_death",9,11,10,0.909090909090909,10
"19787","has7on",4,1,1,1,10
"19788","HasaCha",1,3,1,0.333333333333333,4
"19789","hasanlabib",8,1,1,1,10
"19790","Hase",3.5,2,2,1,10
"19791","Hasechii",5,5,3,0.6,6
"19792","hasegaaa",8,1,1,1,10
"19793","Hasegava_Taizo",3,21,14,0.666666666666667,7
"19794","HashHound",8,1,1,1,10
"19795","hashigamon",1.5,4,1,0.25,3
"19796","hashreyaz",4,2,1,0.5,5
"19797","hasibr827",4,1,1,1,10
"19798","hasjellime",5,52,43,0.826923076923077,9
"19799","hasnain96",1,3,0,0,1
"19800","Haso1998",1,1,0,0,1
"19801","HassanMSG",8.5,12,10,0.833333333333333,9
"19802","HassanTariq",3,1,1,1,10
"19803","Hassei",1,5,2,0.4,4
"19804","hasson_lord",5,6,6,1,10
"19805","Hastel",3,2,1,0.5,5
"19806","haszky",2,13,6,0.461538461538462,5
"19807","Haszysz",11,3,3,1,10
"19808","hat-and-goggles",4,4,2,0.5,5
"19809","HataNoKokoro",1,21,3,0.142857142857143,2
"19810","Hatchett",1,1,0,0,1
"19811","Hatchi",5,1,1,1,10
"19812","hatchiko767",1,1,0,0,1
"19813","hate-hate",5.5,2,2,1,10
"19814","Hated",2,1,0,0,1
"19815","hatem549",1,1,0,0,1
"19816","hatemalshit",3.5,2,1,0.5,5
"19817","HateMeh",2,1,0,0,1
"19818","hatemonkey",2,8,3,0.375,4
"19819","HaterClowns",1,3,0,0,1
"19820","hatethebliss",5,4,3,0.75,8
"19821","hatethesenames",4,1,1,1,10
"19822","Hato-kun",1,22,6,0.272727272727273,3
"19823","hatokosama",6,5,4,0.8,8
"19824","Hats",2.5,6,3,0.5,5
"19825","Hatsu-chan",2,4,1,0.25,3
"19826","Hatsu91",2,6,3,0.5,5
"19827","Hatsudo",6,29,24,0.827586206896552,9
"19828","haTsuKi",5,3,3,1,10
"19829","hatsuki-san",3,1,1,1,10
"19830","HatsumiShinogu",9,2,2,1,10
"19831","hatsune_miku01",3,9,6,0.666666666666667,7
"19832","HatsuneYomi",1,5,2,0.4,4
"19833","HatsuShirosaki",1,4,1,0.25,3
"19834","Hatsuuu",1,2,0,0,1
"19835","Hatsuyuki",2,37,11,0.297297297297297,3
"19836","HatsuYuuki",3,16,10,0.625,7
"19837","HattiewithSugar",4,4,4,1,10
"19838","Haubert",6,3,3,1,10
"19839","hauer",14,1,1,1,10
"19840","HaughnSolo",1.5,2,0,0,1
"19841","HauntedBeast",3,10,7,0.7,7
"19842","haunter_ex",2,6,2,0.333333333333333,4
"19843","haunterdark",1,3,1,0.333333333333333,4
"19844","hauntingyou",4,7,6,0.857142857142857,9
"19845","Haurara",11,1,1,1,10
"19846","haurock",1.5,2,0,0,1
"19847","haurus",4.5,8,6,0.75,8
"19848","Hauu",1,1,0,0,1
"19849","hav",7,41,41,1,10
"19850","haverest",4,1,1,1,10
"19851","Haviezh",3,12,8,0.666666666666667,7
"19852","havoc1928",2,3,1,0.333333333333333,4
"19853","HAVOCprojects",3.5,4,3,0.75,8
"19854","havoklee",3,2,2,1,10
"19855","Havrd",10,1,1,1,10
"19856","hawa",6.5,2,2,1,10
"19857","hawari-22",6,15,11,0.733333333333333,8
"19858","hawaykun",2,11,3,0.272727272727273,3
"19859","Hawdey",3,11,7,0.636363636363636,7
"19860","Haweky",4,10,7,0.7,7
"19861","Hawk",4.5,14,10,0.714285714285714,8
"19862","Hawk-Eye",1,1,0,0,1
"19863","Hawka88",5,67,56,0.835820895522388,9
"19864","HawkAussie",3.5,6,3,0.5,5
"19865","hawkerace",3,1,1,1,10
"19866","Hawkeye-dono",7,25,25,1,10
"19867","hawkeye2406",3,8,6,0.75,8
"19868","hawkeyeaye",2,17,7,0.411764705882353,5
"19869","HawkFire",1,5,1,0.2,2
"19870","Hawkie54",2.5,8,4,0.5,5
"19871","HawknesS",1,3,1,0.333333333333333,4
"19872","Hawkstar978",4.5,12,9,0.75,8
"19873","Hawkward",1,1,0,0,1
"19874","HawkXxD",5,2,2,1,10
"19875","Hawky-kun",6,5,4,0.8,8
"19876","Hawlink",4,2,2,1,10
"19877","hawo",1.5,8,2,0.25,3
"19878","HawtLeviBoi",2,1,0,0,1
"19879","HaXXspetten",4,19,13,0.684210526315789,7
"19880","Hay",2.5,4,2,0.5,5
"19881","Hay_K",3,11,7,0.636363636363636,7
"19882","HayachiTanako",2,1,0,0,1
"19883","HayakawaHaruka",3,3,2,0.666666666666667,7
"19884","Hayako-chan",4,3,3,1,10
"19885","Hayama-Mizuki",2,121,51,0.421487603305785,5
"19886","Hayamaa",5,17,14,0.823529411764706,9
"19887","HayamiKaiya",2,7,2,0.285714285714286,3
"19888","Hayashi-Chan",14,3,3,1,10
"19889","Hayate-kun",1,5,1,0.2,2
"19890","hayatekun24",1,1,0,0,1
"19891","HayateRuki",2,15,7,0.466666666666667,5
"19892","hayateslash23",1.5,4,1,0.25,3
"19893","Hayato_CODE",1,5,0,0,1
"19894","HayatoxYume",5,68,60,0.882352941176471,9
"19895","hayatsu",6,4,3,0.75,8
"19896","Haydee",7,4,3,0.75,8
"19897","Haydenx",7,19,17,0.894736842105263,9
"19898","hayderxyz",3,108,57,0.527777777777778,6
"19899","haydo123",3,5,3,0.6,6
"19900","Haykiro",2,191,53,0.277486910994764,3
"19901","haylE15",2,12,4,0.333333333333333,4
"19902","HayleyCAFEKKO",2.5,2,1,0.5,5
"19903","Haylie",1,22,5,0.227272727272727,3
"19904","haylin42",3,9,5,0.555555555555556,6
